,us equity,eu equity,em equity,us gov,eu gov,us corp,eu corp,us real,eu real,comm
17/02/2010,23.69266902,29.04,25.45,178.84,147.65,130.4297,119.125,14.03362569,25.3843,28.44
18/02/2010,23.83234411,29.18,25.6,178.08,147.118,130.1672,119.187,14.24295033,25.5497,28.56
19/02/2010,23.88175893,29.35,25.67,178.07,146.84,130.2853,118.855,14.25261147,25.5611,28.67
22/02/2010,23.88607277,29.19,25.55,178.25,147.021,130.8628,119.083,14.28803564,25.7778,28.65
23/02/2010,23.59597686,28.74,25.39,178.9,147.94,131.4272,119.467,14.17854275,25.7265,28.38
24/02/2010,23.81300956,28.74,25.39,179.2,148.206,132.0768,119.581,14.32345981,25.7647,28.35
25/02/2010,23.78077237,28.2,24.92,179.61,148.556,132.2632,119.798,14.37818167,25.5536,27.88
26/02/2010,23.79581251,28.68,25.25,179.8,148.508,132.516,119.85,14.37174091,25.7133,28.4
01/03/2010,24.04292549,29.16,26.01,179.74,148.568,132.3829,119.892,14.49411532,25.9244,28.46
02/03/2010,24.10953737,29.39,26.23,179.71,148.471,132.5826,119.861,14.50055608,26.3294,28.4
03/03/2010,24.13102884,29.68,26.22,179.69,148.302,132.6225,119.892,14.46191153,26.5689,28.9
04/03/2010,24.20430579,29.56,26.08,180.08,148.592,133.3545,120.13,14.55208215,26.6773,28.43
05/03/2010,24.55005411,30.22,26.61,179.27,148.266,132.343,119.902,14.9481642,26.9397,28.87
08/03/2010,24.55434852,30.27,26.76,179.16,148.193,132.9685,120.047,15.09952202,27.0195,28.57
09/03/2010,24.59517453,30.24,26.96,179.18,148.447,133.0218,120.317,15.13494619,26.8142,28.49
10/03/2010,24.70474991,30.59,27.02,178.88,148.302,132.9951,120.192,15.27017753,26.7629,28.6
11/03/2010,24.80789339,30.39,26.74,178.77,148.048,133.248,120.109,15.36034815,26.5347,28.25
12/03/2010,24.81005031,30.45,26.62,178.77,148.145,133.421,120.078,15.48272256,26.5062,28.33
15/03/2010,24.81650164,30.14,26.48,179.04,148.29,133.6207,120.234,15.44729839,26.472,27.9
16/03/2010,25.01418037,30.56,26.6,179.42,148.447,133.8336,120.317,15.82083778,26.6602,28.34
17/03/2010,25.16244427,30.81,27.07,179.42,148.798,134.7519,120.503,16.05592546,26.7914,28.3
18/03/2010,25.14901696,30.64,27.09,179.47,148.737,134.5789,120.566,15.96897523,26.8712,28.42
19/03/2010,25.02286634,30.44,27.01,179.54,148.81,134.8451,120.493,15.79507475,26.6488,28.17
22/03/2010,25.15717828,30.43,27.03,179.54,149.172,134.4192,120.648,15.99473826,26.6716,28.06
23/03/2010,25.33357929,30.58,27.14,179.6,149.269,134.9782,120.669,15.94965295,26.5005,27.95
24/03/2010,25.2105766,30.52,27.44,178.43,149.027,133.9268,120.773,16.03660319,26.5347,27.66
25/03/2010,25.16959514,30.99,27.48,179.05,148.508,133.1948,120.524,16.07556732,26.6887,27.74
26/03/2010,25.15490477,30.88,27.14,178.19,148.435,133.5142,120.514,15.9911983,26.7458,27.53
29/03/2010,25.31414759,30.98,27.55,177.58,148.592,133.5807,120.69,16.03987273,27.1679,28.14
30/03/2010,25.33142237,30.89,27.71,178.01,148.87,133.7937,120.856,16.017158,27.3675,28.1
31/03/2010,25.24510674,30.82,27.61,178.01,148.991,134.0865,121.032,15.83548928,27.4245,28.11
01/04/2010,25.41771857,31.34,28.14,178.01,149.088,133.7937,121.177,15.91658875,27.6242,28.4
02/04/2010,25.41771857,31.34,28.14,178.01,149.088,133.7937,121.177,15.91658875,27.6242,28.4
05/04/2010,25.62486054,31.34,28.14,178.01,149.088,133.7937,121.177,16.26697092,27.6242,28.4
06/04/2010,25.68527371,31.41,28.93,178.01,148.556,133.7005,120.845,16.64006782,27.7325,28.97
07/04/2010,25.53854491,31.25,28.84,177.62,148.858,133.4609,121.291,16.27346084,27.4245,28.73
08/04/2010,25.62756155,30.92,28.6,178.31,149.124,133.98,121.229,16.29293062,27.2591,28.65
09/04/2010,25.79531545,31.46,28.72,177.89,148.544,134.0865,120.97,16.52327377,27.6014,28.85
12/04/2010,25.83631635,31.57,28.37,178.49,148.338,134.6987,121.239,16.41945956,27.6014,29.06
13/04/2010,25.85572862,31.41,28.12,178.61,148.701,134.7386,121.312,16.82176112,27.4645,28.89
14/04/2010,26.14918622,31.64,28.38,178.68,148.822,135.2843,121.488,16.84769624,27.4302,29.23
15/04/2010,26.17075541,31.68,28.59,178.73,148.991,135.0447,121.488,16.38700994,27.4873,29.3
16/04/2010,25.75431455,31.02,27.91,179.33,149.39,135.8965,121.695,16.01066807,27.2363,28.85
19/04/2010,25.85141478,30.92,27.63,179.14,149.463,135.4573,121.82,16.08205724,26.7229,28.41
20/04/2010,26.08230229,31.38,28.15,178.88,149.342,135.058,121.727,16.35456032,26.9112,28.82
21/04/2010,26.03483064,30.97,28.06,178.88,149.741,135.7501,121.923,16.64006782,26.9283,28.69
22/04/2010,26.11249916,30.46,28.04,179.57,149.861,135.8832,121.758,16.89637067,26.6431,28.67
23/04/2010,26.28349816,30.74,28.19,178.85,149.765,135.3907,121.685,17.1202239,26.7058,28.93
26/04/2010,26.18369692,31.01,28.72,178.85,149.898,135.5238,121.789,17.25648773,26.6659,28.9
27/04/2010,25.56444737,29.89,27.95,178.85,150.828,135.8832,121.986,16.70496707,26.221,28.63
28/04/2010,25.75864782,29.67,27.88,179.71,150.635,135.4573,121.447,16.75686188,25.6962,28.39
29/04/2010,26.07744437,29.79,28.34,179.51,150.248,135.3109,121.395,17.51279057,25.8103,28.62
30/04/2010,25.63618922,29.69,28.17,180.18,150.623,135.9896,121.53,16.96773526,25.8617,28.73
03/05/2010,25.96792728,29.75,28.26,180.18,150.284,135.9896,121.592,17.53226035,25.9586,29.03
04/05/2010,25.3573054,28.64,27.64,180.54,151.3,136.4155,121.913,17.13320375,25.2456,28.24
05/05/2010,25.20626277,28.42,27.54,181.55,152.363,136.8148,121.934,16.9028606,24.6809,27.63
06/05/2010,24.36951415,27.69,27.28,181.55,153.137,136.2691,121.923,16.20858618,24.43,27.53
07/05/2010,24.0065882,26.62,26.49,182.63,153.125,135.4839,120.648,15.93605853,23.6485,27.03
10/05/2010,25.06386724,29.44,27.86,182.63,151.65,135.444,121.032,16.98720503,24.9832,27.65
11/05/2010,24.99265004,29.15,27.95,182.63,151.856,135.3641,121.063,17.08777428,24.949,27.61
12/05/2010,25.34220697,29.52,28.25,181.42,151.892,135.5105,121.333,17.3635469,25.5936,27.78
13/05/2010,25.02718018,29.46,28.49,181.54,152.001,135.5771,121.501,17.08128435,25.4453,27.96
14/05/2010,24.57405226,28.16,28.05,181.54,152.69,136.2026,121.774,16.53949858,24.6011,26.96
17/05/2010,24.58701321,28.16,27.94,181.54,152.617,135.6436,121.364,16.56221331,24.6695,26.33
18/05/2010,24.25255472,28.79,28.15,182.56,153.005,136.2159,121.438,16.14368694,24.9947,26.61
19/05/2010,24.11447303,28,26.96,183.55,153.792,136.309,121.606,15.99444326,24.43,25.9
20/05/2010,23.20392279,27.5,26.13,183.97,154.354,136.6684,121.385,15.17363991,24.1048,25.55
21/05/2010,23.54376387,27.6,25.91,184.76,154.566,136.0695,120.975,15.68300064,23.9166,25.97
24/05/2010,23.24060985,27.5,26.43,184.24,154.741,136.4821,121.122,15.33261847,23.9223,26
25/05/2010,23.26390846,26.67,25.5,184.93,155.716,135.3109,120.408,15.45590245,23.0895,25.37
26/05/2010,23.12407792,27.19,26.61,183.84,155.004,135.8585,120.66,15.42345283,23.4471,25.82
27/05/2010,23.89870338,28.15,27.23,183.09,154.441,134.9687,120.755,16.27021588,24.1512,26.4
28/05/2010,23.59856128,28.14,27.24,183.31,154.604,135.2788,120.975,16.06258747,24.3142,26.38
31/05/2010,23.59856128,28.09,27.67,183.31,154.804,135.2788,121.059,16.06258747,24.6168,26.29
01/06/2010,23.20176587,28.02,27.39,183.31,154.616,135.7372,121.238,15.72840553,24.6459,26.17
02/06/2010,23.80591699,27.98,27.53,183.49,154.841,134.8878,121.07,16.03662777,24.8263,25.92
03/06/2010,23.88791879,28.35,27.91,183.49,154.679,135.0092,121.28,15.9911983,25.1697,25.89
04/06/2010,23.04856632,27.47,27.76,184.39,155.778,136.7888,121.732,15.08605051,24.5353,25.43
07/06/2010,22.76159891,27.19,27.48,184.39,155.891,135.8451,121.364,15.00492646,24.2793,25.18
08/06/2010,23.0054085,27.02,27.37,184.8,156.378,135.9125,121.354,15.27420915,24.0756,25.54
09/06/2010,22.88242524,27.54,27.95,184.19,155.828,135.5619,121.438,15.36504351,24.4015,25.93
10/06/2010,23.55130337,28.07,28.06,184.17,155.454,135.144,121.028,16.03013785,25.1289,25.9
11/06/2010,23.66565895,28.35,28.24,184.25,155.828,135.1305,121.322,16.22154145,25.0474,25.79
14/06/2010,23.62877758,28.93,28.39,184.25,155.229,134.8474,121.164,16.42270452,25.2337,26.26
15/06/2010,24.16625852,29.28,28.37,184.23,155.029,135.171,121.028,16.7893115,25.5072,26.2
16/06/2010,24.15763084,29.31,28.64,184.03,154.954,135.0631,121.206,16.63682286,25.5654,26.39
17/06/2010,24.19645539,29.4,28.45,184.03,155.041,136.8427,121.227,16.67251745,25.6701,26.47
18/06/2010,24.22241614,29.49,28.69,184.03,154.367,136.6675,121.133,16.62059805,25.9087,26.49
21/06/2010,24.15325871,29.85,29.46,184.02,153.829,136.3439,121.091,16.49082415,26.1299,26.78
22/06/2010,23.75434525,29.61,29.31,184.02,154.591,136.8292,121.269,16.00093319,26.351,26.62
23/06/2010,23.6806408,29.14,28.89,185.47,155.054,137.3416,121.454,16.04311769,26.2463,26.13
24/06/2010,23.28823696,28.51,28.44,185.69,155.579,137.8539,121.581,15.70667411,25.7865,26.16
25/06/2010,23.38525946,28.32,28.49,185.77,155.504,138.1235,121.581,16.10302658,25.7691,26.34
28/06/2010,23.31207966,28.81,28.73,186.1,155.691,138.0157,121.559,15.91304879,26.0542,26.33
29/06/2010,22.59232933,27.58,27.94,186.59,156.066,138.3257,121.707,15.39220778,25.676,25.73
30/06/2010,22.37770616,27.77,27.8,186.68,155.853,138.6628,121.57,15.22843552,25.5887,25.87
01/07/2010,22.27796322,27.18,26.77,187.31,155.978,139.4043,121.443,15.17602446,25.0125,25.36
02/07/2010,22.15657336,27.15,26.87,187.31,155.753,138.9594,121.317,14.88449411,24.8903,25.32
05/07/2010,22.15657336,27,26.97,186.85,156.203,139.4852,121.612,14.88449411,24.7681,25.2
06/07/2010,22.30182535,27.82,27.49,187.02,155.654,139.3234,121.581,14.55365546,25.0591,25.75
07/07/2010,23.00369851,28.4,27.49,187.02,155.516,139.3773,121.454,15.26120472,25.6061,25.77
08/07/2010,23.23186558,28.81,27.61,186.45,155.204,139.283,121.422,15.45118251,25.9204,25.92
09/07/2010,23.40531298,28.93,28.04,186.45,155.179,139.3099,121.517,15.64772397,25.7167,26.22
12/07/2010,23.42048914,28.98,28.09,186.53,155.679,139.4987,121.718,15.69686548,26.0484,25.98
13/07/2010,23.77387411,29.54,28.16,185.88,155.166,139.4987,121.718,16.08338473,26.4965,26.37
14/07/2010,23.77191151,29.52,28.02,185.88,154.929,139.7548,121.728,15.98839583,26.4791,26.31
15/07/2010,23.77820738,29.15,27.43,185.88,154.954,140.3885,121.718,15.93433771,26.2812,26.4
16/07/2010,23.12347554,28.49,27.04,185.88,155.441,141.0626,121.781,15.41841331,25.8098,26.17
19/07/2010,23.26006099,28.42,27.04,185.88,154.866,141.2783,121.623,15.60841568,26.0368,26.19
20/07/2010,23.51803629,28.32,27.51,187.46,155.079,141.3053,121.844,15.89994603,25.996,26.28
21/07/2010,23.21235615,28.47,27.95,187.55,155.104,141.7906,121.96,15.56910738,26.4791,26.33
22/07/2010,23.7307163,29.28,28.29,187.64,154.904,141.912,122.203,16.15216809,27.288,26.82
23/07/2010,23.93645918,29.33,28.42,187.5,154.516,142.249,122.235,16.35689571,27.4742,26.73
26/07/2010,24.18576795,29.6,28.45,186.71,153.904,141.3592,122.076,16.767998,27.7303,26.65
27/07/2010,24.18361103,29.88,28.35,186.71,153.742,142.0333,122.245,16.76470387,27.8408,26.38
28/07/2010,24.02751615,29.88,28.25,186.65,154.054,142.0333,122.414,16.73195925,27.643,26.54
29/07/2010,23.91044013,29.69,28.11,187.37,154.404,142.1681,122.678,16.59109839,27.6488,26.82
30/07/2010,23.90610686,29.6,28.35,187.96,154.866,142.9905,122.962,16.68938142,27.707,27.06
02/08/2010,24.44593904,30.49,28.8,187.96,154.491,142.8288,122.773,17.24950614,27.998,27.8
03/08/2010,24.32886302,30.49,28.63,188.19,155.516,143.395,123.469,17.08243975,28.1784,27.82
04/08/2010,24.49146752,30.49,28.74,187.84,155.641,143.2467,123.395,17.20365876,28.0329,28.07
05/08/2010,24.46544847,30.4,28.61,188.19,156.091,143.4894,123.448,16.98745086,28.1027,28.02
06/08/2010,24.36615246,30.05,28.19,188.84,156.528,144.1095,123.901,16.90883428,27.7535,27.74
09/08/2010,24.49622829,30.54,28.68,188.57,156.441,143.9747,123.785,17.10210619,28.0038,27.76
10/08/2010,24.36246044,30.24,28.43,188.58,156.503,143.9478,123.806,16.9350398,27.7303,27.48
11/08/2010,23.69581696,29.42,28.2,189.5,157.653,143.9208,124.165,16.51248181,27.2472,26.97
12/08/2010,23.55056497,29.39,28.27,189.54,157.765,144.15,124.06,16.30613171,27.0959,27.09
13/08/2010,23.48119378,29.23,28.53,189.54,157.99,144.541,124.165,16.30613171,27.1949,26.95
16/08/2010,23.47035089,29.14,28.6,190.64,158.565,145.633,124.334,16.29302895,27.2472,27.12
17/08/2010,23.75869795,29.59,28.95,190.36,158.14,145.5926,124.218,16.66644543,27.6779,27.36
18/08/2010,23.80205008,29.48,28.83,190.36,158.64,146.1184,124.566,16.68117068,27.6139,27.14
19/08/2010,23.38796046,28.83,28.68,191.21,159.04,146.6307,124.629,16.2569902,27.3811,27.09
20/08/2010,23.31207966,28.46,28.88,191.21,159.402,146.3341,124.83,16.20457915,27.0901,26.71
23/08/2010,23.22399574,28.72,28.99,190.81,159.24,145.5521,124.819,16.11939889,27.3345,26.69
24/08/2010,22.87850004,28.28,28.6,191.42,160.177,146.1184,125.125,16.05390965,27.0086,26.54
25/08/2010,22.96738066,27.93,28.21,191.98,160.527,146.5065,125.167,16.30940126,27.1538,26.39
26/08/2010,22.81346213,28.15,28.38,191.46,160.514,146.0699,125.326,16.21111824,27.2065,26.81
27/08/2010,23.16682767,28.38,28.42,190.77,159.964,145.0466,124.798,16.47973719,27.7107,27.08
30/08/2010,22.83100896,28.29,28.56,190.77,160.727,145.0466,125.125,16.3519791,27.5465,27.28
31/08/2010,22.83079521,28.32,28.5,191.79,160.814,145.6742,125.03,16.47646765,27.7869,27.17
01/09/2010,23.51370302,29.36,29.09,190.84,159.789,144.6646,124.788,17.01365639,28.2676,27.43
02/09/2010,23.7326789,29.31,29.01,190.83,159.252,144.6646,124.724,17.22986429,28.42,27.44
03/09/2010,24.04051596,29.64,29.26,190.05,158.515,143.9006,124.566,17.48208635,28.7659,27.51
06/09/2010,24.04051596,29.75,29.28,190.08,158.715,144.0234,124.83,17.48208635,28.8773,27.84
07/09/2010,23.76952141,29.47,29.4,190.59,159.714,144.3644,125.062,17.21346739,28.8128,27.77
08/09/2010,23.93645918,29.75,29.58,190.51,159.29,144.1189,124.84,17.24950614,28.9535,28.17
09/09/2010,24.04702558,30.06,29.79,189.77,158.702,143.655,124.661,17.04969514,29.27,28.05
10/09/2010,24.16886237,30.05,29.82,189.82,158.053,143.1365,124.693,17.14141448,29.3638,28.06
13/09/2010,24.43725307,30.28,30.11,189.45,157.89,143.5868,124.344,17.42311162,29.4576,28.23
14/09/2010,24.42207691,30.32,30.04,190.13,158.465,144.5555,124.851,17.3575978,29.8094,28.36
15/09/2010,24.51531022,30.23,29.8,189.79,158.078,144.3917,124.745,17.50829188,29.7918,28.36
16/09/2010,24.5088006,30.09,29.47,189.58,157.328,143.5458,124.218,17.41657253,29.9207,28.32
17/09/2010,24.5179335,29.74,29.56,189.93,157.94,143.7914,124.598,17.46898358,29.7156,28.27
20/09/2010,24.89282937,30.31,29.89,189.89,157.328,144.0506,124.26,17.89481112,30.3721,28.67
21/09/2010,24.84269558,30.19,29.73,190.54,157.565,144.6237,124.608,17.63275584,30.2373,28.39
22/09/2010,24.72064504,29.76,29.22,191.73,158.677,146.2064,124.851,17.39363655,29.9207,28.42
23/09/2010,24.51968236,29.66,29.47,191.61,159.24,146.1108,125.009,16.96451488,29.8152,28.66
24/09/2010,25.0257811,30.19,29.37,191.05,158.577,145.4832,124.503,17.44014767,30.2432,28.86
27/09/2010,24.90590691,30.02,29.39,191.79,159.377,146.3155,125.115,17.22536559,30.1083,28.82
28/09/2010,24.99307754,30.03,29.31,192.08,159.515,146.6293,124.999,17.29476353,30.7356,29.03
29/09/2010,24.94949222,29.77,29.37,192.11,159.515,146.7112,124.872,17.15928636,30.5832,28.92
30/09/2010,24.8753797,29.66,29.46,191.96,159.19,146.5338,124.735,17.20884578,30.6535,28.97
01/10/2010,24.98,29.6,29.55,191.96,159.052,146.6293,124.482,17.29476353,30.8059,29.17
04/10/2010,24.86,29.19,29.64,192.23,159.44,146.8067,124.83,17.45337335,30.6301,29.03
05/10/2010,25.25,29.84,29.81,192.24,159.152,146.9295,124.999,17.73091595,30.9701,29.45
06/10/2010,25.4,30.07,29.85,193.1,159.939,148.1438,125.442,17.63509123,31.017,29.68
07/10/2010,25.34,30.14,29.57,192.94,159.465,148.0346,125.283,17.68467524,31.4449,29.49
08/10/2010,25.45,30.12,29.73,193.33,159.702,148.4439,125.399,17.73423466,31.1342,30.18
11/10/2010,25.48,30.17,29.81,192.95,159.54,149.3171,125.494,17.73091595,31.2046,30.43
12/10/2010,25.43,30.02,29.72,193.11,159.889,148.3621,125.631,17.85648615,31.2339,30.44
13/10/2010,25.78,30.77,30.07,192.27,159.477,147.9255,125.695,18.04152275,31.5973,30.82
14/10/2010,25.65,30.68,29.86,192.35,159.302,148.021,125.621,17.99528204,31.8846,30.78
15/10/2010,25.7,30.79,29.8,191.59,158.565,146.411,125.231,17.97214939,31.9549,30.59
18/10/2010,25.75,30.82,29.81,192.05,158.402,146.6975,124.893,18.20345128,31.8436,30.54
19/10/2010,25.65,30.7,29.69,192.03,158.09,146.6566,125.083,17.97876223,31.8729,30.05
20/10/2010,25.75,30.87,29.61,192.03,157.715,147.1887,124.619,18.37196807,31.8084,30.37
21/10/2010,25.89,31.19,29.65,191.97,157.253,147.3524,124.524,18.35212955,32.0605,30.31
22/10/2010,25.81,31.08,29.69,192.31,157.353,147.1478,124.471,18.3620611,31.8553,30.23
25/10/2010,26.02,31.05,29.88,192.18,157.615,146.6839,124.65,18.39510071,31.7908,30.55
26/10/2010,25.9,30.9,30.04,191.26,157.016,147.2023,124.608,18.26291767,31.8787,30.69
27/10/2010,25.66,30.61,29.62,190.83,156.478,146.1654,124.25,18.13405334,31.8494,30.35
28/10/2010,25.84,30.78,29.58,191.04,156.566,145.9881,124.577,18.02170881,31.7556,30.82
29/10/2010,25.8,30.75,29.58,192.52,157.078,146.5065,124.577,18.02500294,31.5563,30.77
01/11/2010,26,30.69,30.07,191.44,157.39,146.643,124.925,18.18031863,31.3628,31.04
02/11/2010,26.05,30.98,30,191.96,157.478,147.0796,124.766,18.30588884,31.4215,31.08
03/11/2010,26.03,30.63,30.01,192.36,158.04,147.8982,125.02,18.30588884,31.0815,31.06
04/11/2010,26.54,31.17,30.46,192.76,158.515,148.0483,125.188,18.72884016,31.2515,31.77
05/11/2010,26.71,31.1,30.84,192.08,158.165,147.3934,125.167,18.93039656,31.3453,31.95
08/11/2010,26.69,31.09,30.98,191.97,158.515,147.5707,125.136,18.827959,31.2456,32.03
09/11/2010,26.73,31.3,31.22,191.61,158.315,147.4343,125.104,18.0646554,31.0697,32.6
10/11/2010,26.48,30.85,31.1,190.42,157.978,145.8243,124.967,18.28934444,30.5773,32.25
11/11/2010,26.44,30.67,31.09,190.85,158.278,145.6606,124.745,18.14396031,30.2549,32.24
12/11/2010,26.32,30.62,30.6,190.09,157.34,145.7015,124.344,17.97544352,30.1201,31.23
15/11/2010,26.36,30.92,30.72,189.93,156.803,144.5418,124.228,17.8036326,30.3077,30.74
16/11/2010,25.83,30.18,30.04,188.72,156.078,143.4367,124.028,17.19232597,29.739,29.68
17/11/2010,25.88,30.4,30.22,189.69,156.353,144.5555,124.155,17.32450902,29.7683,29.8
18/11/2010,26.25,31,30.63,188.78,155.279,143.5458,123.733,17.47980013,29.8504,30.18
19/11/2010,26.15,30.91,30.38,189.15,155.291,144.1461,123.733,17.57233071,29.6745,29.98
22/11/2010,26.09,30.53,30.4,189.65,155.853,144.8556,123.901,17.61857143,29.3814,29.21
23/11/2010,25.77,29.75,29.97,190.62,156.891,145.1421,124.197,17.47980013,29.018,29.57
24/11/2010,26.17,29.96,30.58,189.22,155.691,143.9887,123.585,17.8168337,29.2449,30.28
25/11/2010,26.28,30.02,30.77,189.19,155.391,144.4025,123.427,17.8168337,29.3742,30.55
26/11/2010,26.06,29.72,30.4,189.58,155.416,143.9611,123.152,17.78049996,29.2743,30.17
29/11/2010,25.82,28.97,30.54,189.59,155.191,144.0163,123.057,17.7705684,28.9805,30.31
30/11/2010,25.88,28.77,30.77,190.54,156.166,144.5405,123.015,17.6912635,28.763,30.39
01/12/2010,26.32,29.56,31.42,189.05,155.104,143.3266,122.424,17.79370105,29.2626,30.9
02/12/2010,26.72,30.19,31.7,189.09,154.691,143.1334,122.551,18.06797411,30.1324,31.36
03/12/2010,26.66,30.22,31.42,189.13,154.304,143.4921,122.477,18.0646554,30.2558,31.55
06/12/2010,26.77,30.04,31.62,189.13,154.804,143.6714,122.773,18.10101372,30.2852,31.73
07/12/2010,26.95,30.47,31.64,188.18,153.679,143.1886,122.657,18.14066618,30.6555,31.88
08/12/2010,26.8,30.63,31.39,187.15,152.805,142.0712,121.971,17.87300596,30.6555,31.61
09/12/2010,26.93,30.87,31.36,186.77,153.379,141.9885,122.003,17.71439614,30.6378,31.74
10/12/2010,27.06,30.85,31.26,186.61,153.317,142.6368,122.108,17.83005938,30.5614,31.48
13/12/2010,27.22,31.06,31.33,186.32,153.03,142.292,121.581,17.85980487,30.773,31.95
14/12/2010,27.24,31.14,31.38,185.75,152.492,141.7264,121.348,17.68467524,31.1257,31.98
15/12/2010,27.17,30.91,31.25,185.68,152.642,141.3953,121.422,17.51615845,31.014,31.95
16/12/2010,27.19,30.94,31.35,184.65,152.292,140.2917,121.011,17.54587936,30.8788,31.66
17/12/2010,27.19,30.62,31.4,185.85,152.83,141.3125,121.591,17.6912635,30.7201,31.8
20/12/2010,27.25,30.84,31.53,186.85,153.654,142.623,121.834,17.90275145,31.061,32.21
21/12/2010,27.45,31.29,31.95,186.29,153.492,142.2506,121.486,18.09110675,31.2667,32.49
22/12/2010,27.54,31.17,32.03,186.23,153.892,142.4713,121.602,18.22987805,31.1727,32.49
